StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,audio_q,anger1a,afraid1a,hopeful1a,proud1a,strong1a,knowledge1a,moral1a,inspiring1a,anger1b,afraid1b,hopeful1b,proud1b,strong1b,knowledge1b,moral1b,inspiring1b,angry3a,afraid3a,hopeful3a,proud3a,strong3a,knowledge3a,moral3a,inspiring3a,angry3b,afraid3b,hopeful3b,proud3b,strong3b,knowledge3b,moral3b,inspiring3b,angry4a,afraid4a,hopeful4a,proud4a,strong4a,knowledge4a,moral4a,inspiring4a,angry4b,afraid4b,hopeful4b,proud4b,strong4b,knowledge4b,moral4b,inspiring4b,angry5a,afraid5a,hopeful5a,proud5a,strong5a,knowledge5a,moral5a,inspiring5a,angry5b,afraid5b,hopeful5b,proud5b,strong5b,knowledge5b,moral5b,inspiring5b,angry6a,afraid6a,hopeful6a,proud6a,strong6a,knowledge6a,moral6a,inspiring6a,angry6b,afraid6b,hopeful6b,proud6b,strong6b,knowledge6b,moral6b,inspiring6b,angry7a,afraid7a,hopeful7a,proud7a,strong7a,knowledge7a,moral7a,inspiring7a,angry7b,afraid7b,hopeful7b,proud7b,strong7b,knowledge7b,moral7b,inspiring7b,angry8a,afraid8a,hopeful8a,proud8a,strong8a,knowledge8a,moral8a,inspiring8a,angry8b,afraid8b,hopeful8b,proud8b,strong8b,knowledge8b,moral8b,inspiring8b,angry9a,afraid9a,hopeful9a,proud9a,strong9a,knowledge9a,moral9a,inspiring9a,angry9b,afraid9b,hopeful9b,proud9b,strong9b,knowledge9b,moral9b,inspiring9b,angry10a,afraid10a,hopeful10a,proud10a,strong10a,knowledge10a,moral10a,inspiring10a,angry10b,afraid10b,hopeful10b,proud10b,strong10b,knowledge10b,moral10b,inspiring10b,confused_text,comments_text,mturk_code,rand_1_assignment,rand_2_assignment,rand_3_assignment,rand_4_assignment,rand_5_assignment,rand_6_assignment,rand_7_assignment,rand_8_assignment,rand_9_assignment,rand_10_assignment
2019-09-22 07:05:29,2019-09-22 07:12:29,IP Address,97.81.164.197,100,419,True,2019-09-22 07:12:29,R_tPrXkZeQ4u7EH5f,,,,,36.1732025146484375,-85.4535980224609375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,no,no,676726,2,3,2,3,3,2,1,2,3,1
2019-09-22 06:50:19,2019-09-22 07:14:13,IP Address,74.76.222.225,100,1433,True,2019-09-22 07:14:14,R_1MKhUct0uhe6s81,,,,,42.84820556640625,-73.7863006591796875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,No,No,393368,3,3,2,1,1,3,3,2,1,2
2019-09-22 06:54:27,2019-09-22 07:14:38,IP Address,23.125.44.89,100,1211,True,2019-09-22 07:14:39,R_24MosGy1lckxP7w,,,,,25.533294677734375,-80.39730072021484375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,no,none,677849,1,3,2,2,2,2,1,1,2,1
2019-09-22 06:57:23,2019-09-22 07:14:52,IP Address,104.54.108.177,100,1048,True,2019-09-22 07:14:52,R_1M05YOy2YZqf9vO,,,,,27.1414947509765625,-80.2017974853515625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,No,I do not,945310,1,1,1,3,3,2,3,2,1,1
2019-09-22 07:08:54,2019-09-22 07:16:11,IP Address,24.34.32.179,100,437,True,2019-09-22 07:16:12,R_0VgcfHEJ4d8dAZj,,,,,41.3054046630859375,-73.12169647216796875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,"No, everything was clear.",Not at this time - but thank you!,163770,1,1,3,3,2,1,1,3,1,3
2019-09-22 07:13:47,2019-09-22 07:20:42,IP Address,72.187.150.172,100,415,True,2019-09-22 07:20:43,R_2dvkSb8GnffqCVI,,,,,27.975006103515625,-82.70189666748046875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,No,No,254641,1,1,1,2,2,3,3,1,3,1
2019-09-22 07:15:19,2019-09-22 07:22:40,IP Address,73.230.41.251,100,441,True,2019-09-22 07:22:41,R_2Puptk8hH5K4IAs,,,,,40.07940673828125,-76.3141021728515625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,"No. ",Some questions were very similar though and were tough choices.,495302,3,3,1,1,2,2,3,3,1,2
2019-09-22 07:01:35,2019-09-22 07:23:20,IP Address,32.208.190.88,100,1305,True,2019-09-22 07:23:21,R_2xWQptUkbUN5FSF,,,,,41.5041046142578125,-72.9167022705078125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,"No, everything was clear. It was however a bit difficult to measure my amount of anger / fear in response to some of the statements as I felt that they were fairly anodyne. ","Please make a note that the survey is not compatible with Firefox. I initially tried completing the survey with Firefox but on the first question that played embedded .mp4s, it just had a gray box that stated ""No video with supported format and MIME type found."" Tried directly playing the file with Firefox (e.g. going to the URL http://christopherlucas.org/files/campaign_treatments/treat10_video_low.mp4 ) and got a different error message ""Video can't be played because the file is corrupt."" This was on the latest build of Firefox, version 69.0.1 on Windows 10. I restarted the survey in Chrome and the videos and sounds worked fine. Might be an issue with the way that your mp4s are encoded. Try using the program avidemux to reencode them with the standard x264 codec.",344288,1,3,2,3,2,3,1,2,3,1
2019-09-22 07:19:00,2019-09-22 07:23:52,IP Address,207.255.41.108,100,291,True,2019-09-22 07:23:52,R_1ewL7jiHyjMKT49,,,,,40.3052978515625,-78.95400238037109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,No,No,974316,1,2,1,3,2,1,1,3,1,2
2019-09-22 07:12:19,2019-09-22 07:23:59,IP Address,68.55.65.100,100,700,True,2019-09-22 07:24:00,R_1Cq0Nfom8uVK9nN,,,,,42.7261962890625,-83.1566009521484375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,no,no,344922,3,2,2,1,1,3,3,3,2,2
2019-09-22 07:13:35,2019-09-22 07:24:42,IP Address,66.161.109.131,100,666,True,2019-09-22 07:24:42,R_2WvQTt2OoosBsKQ,,,,,27.63299560546875,-80.40309906005859375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,no,no,830900,1,2,3,1,2,2,3,1,1,2
2019-09-22 07:19:18,2019-09-22 07:25:43,IP Address,174.60.204.226,100,385,True,2019-09-22 07:25:44,R_1nZ9K1lOITiidUd,,,,,40.2781982421875,-76.7093963623046875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,not at all,no comments,439440,2,2,3,1,2,2,1,3,2,3
